Episodio,Tiempo(s),RecompensaTotal,Resultado
590,2.49,3.16,EXITO
572,2.25,1.14,EXITO
545,4.43,2.99,EXITO
572,2.33,2.14,EXITO
522,2.01,1.11,EXITO
587,2.96,1.18,EXITO
572,2.43,3.09,EXITO
582,1.61,0.99,EXITO
522,2.09,2.11,EXITO
587,3.04,2.19,EXITO
570,2.02,1.24,EXITO
582,1.69,1.99,EXITO
570,2.10,2.25,EXITO
522,2.21,3.06,EXITO
587,3.16,3.14,EXITO
564,0.27,1.12,EXITO
582,1.79,3.03,EXITO
570,2.20,3.21,EXITO
531,2.03,1.20,EXITO
543,3.63,1.26,EXITO
531,2.11,2.20,EXITO
323,0.96,1.02,EXITO
543,3.73,2.22,EXITO
531,2.21,3.16,EXITO
543,3.81,3.23,EXITO
323,1.10,2.08,EXITO
548,0.97,1.28,EXITO
599,2.80,1.17,EXITO
593,1.40,1.03,EXITO
599,2.90,2.18,EXITO
593,1.50,2.08,EXITO
593,1.58,3.09,EXITO
599,3.00,3.23,EXITO
574,1.39,1.03,EXITO
576,2.04,1.29,EXITO
576,2.12,2.29,EXITO
574,1.51,2.04,EXITO
576,2.22,3.26,EXITO
596,0.39,1.10,EXITO
547,2.63,1.08,EXITO
567,3.01,1.17,EXITO
547,2.73,2.05,EXITO
567,3.11,2.17,EXITO
547,2.81,3.05,EXITO
573,2.10,1.15,EXITO
525,2.19,1.28,EXITO
567,3.21,3.13,EXITO
573,2.20,2.15,EXITO
525,2.27,2.28,EXITO
565,2.29,1.17,EXITO
590,2.29,1.28,EXITO
584,2.31,1.19,EXITO
573,2.28,3.19,EXITO
590,2.37,2.29,EXITO
525,2.37,3.24,EXITO
565,2.39,2.22,EXITO
584,2.41,2.24,EXITO
590,2.49,3.24,EXITO
584,2.49,3.24,EXITO
533,2.26,1.19,EXITO
533,2.36,2.23,EXITO
533,2.44,3.24,EXITO
546,2.62,1.25,EXITO
546,2.70,2.26,EXITO
546,2.80,3.22,EXITO
602,1.97,1.09,EXITO
578,1.72,1.05,EXITO
549,2.49,1.16,EXITO
549,2.57,2.16,EXITO
602,2.07,2.14,EXITO
578,1.82,2.06,EXITO
602,2.15,3.15,EXITO
549,2.67,3.12,EXITO
597,2.08,1.25,EXITO
597,2.16,2.26,EXITO
597,2.26,3.23,EXITO
593,1.51,1.04,EXITO
593,1.71,1.99,EXITO
570,2.09,1.16,EXITO
570,2.19,2.16,EXITO
595,0.39,1.04,EXITO
586,2.48,1.21,EXITO
586,2.58,2.22,EXITO
567,2.75,1.03,EXITO
586,2.68,3.17,EXITO
325,4.85,1.22,EXITO
567,2.85,2.08,EXITO
325,4.93,2.22,EXITO
576,3.98,1.14,EXITO
567,2.93,3.08,EXITO
325,5.03,3.18,EXITO
576,4.06,2.15,EXITO
576,4.16,3.19,EXITO
589,0.12,1.02,EXITO
536,2.69,1.02,EXITO
580,2.14,1.02,EXITO
536,2.77,2.02,EXITO
580,2.24,2.03,EXITO
536,2.87,2.98,EXITO
604,2.30,1.27,EXITO
604,2.38,2.27,EXITO
604,2.48,3.23,EXITO
528,3.63,1.14,EXITO
528,3.73,2.19,EXITO
528,3.81,3.19,EXITO
576,3.94,1.21,EXITO
568,2.94,1.22,EXITO
551,2.84,1.21,EXITO
576,4.02,2.21,EXITO
550,4.23,1.13,EXITO
568,3.02,2.22,EXITO
551,2.94,2.26,EXITO
576,4.12,3.18,EXITO
550,4.31,2.13,EXITO
568,3.14,3.18,EXITO
549,3.25,1.03,EXITO
550,4.41,3.09,EXITO
549,3.33,2.07,EXITO
549,3.41,3.09,EXITO
579,1.32,1.01,EXITO
579,1.42,2.06,EXITO
579,1.50,3.06,EXITO
596,2.42,1.23,EXITO
596,2.50,2.27,EXITO
599,3.36,1.18,EXITO
579,0.98,1.08,EXITO
599,3.44,2.19,EXITO
579,1.08,2.10,EXITO
599,3.54,3.15,EXITO
572,3.41,1.06,EXITO
572,3.51,2.03,EXITO
572,3.59,3.02,EXITO
590,2.83,1.24,EXITO
590,2.91,2.24,EXITO
328,3.08,1.13,EXITO
607,2.50,1.06,EXITO
590,3.01,3.20,EXITO
328,3.18,2.14,EXITO
607,2.62,2.11,EXITO
328,3.28,3.18,EXITO
551,1.99,1.18,EXITO
582,3.11,1.15,EXITO
551,2.09,2.19,EXITO
581,1.06,1.04,EXITO
570,2.29,1.24,EXITO
582,3.21,2.11,EXITO
570,2.37,2.25,EXITO
551,2.19,3.15,EXITO
581,1.16,2.04,EXITO
582,3.29,3.11,EXITO
570,2.47,3.30,EXITO
575,1.30,1.06,EXITO
575,1.40,2.02,EXITO
539,3.99,1.18,EXITO
575,1.50,3.03,EXITO
539,4.09,2.14,EXITO
539,4.17,3.15,EXITO
553,3.40,1.13,EXITO
597,2.50,1.03,EXITO
553,3.50,2.10,EXITO
553,3.63,1.10,EXITO
553,3.60,3.10,EXITO
553,3.73,2.09,EXITO
597,2.70,1.99,EXITO
585,1.12,1.05,EXITO
553,3.83,3.05,EXITO
585,1.22,2.07,EXITO
583,1.29,1.06,EXITO
602,2.66,1.22,EXITO
583,1.37,2.05,EXITO
602,2.76,2.27,EXITO
583,1.49,3.01,EXITO
582,3.48,1.13,EXITO
599,0.26,1.07,EXITO
582,3.56,2.14,EXITO
582,3.66,3.18,EXITO
570,5.59,1.18,EXITO
570,5.67,2.18,EXITO
572,1.80,1.16,EXITO
572,1.88,2.18,EXITO
570,5.77,3.14,EXITO
572,1.98,3.14,EXITO
593,2.49,1.24,EXITO
331,2.43,1.20,EXITO
593,2.61,2.20,EXITO
556,1.70,1.11,EXITO
556,1.78,2.12,EXITO
575,0.82,1.08,EXITO
556,1.90,3.08,EXITO
554,3.19,1.10,EXITO
554,3.29,2.06,EXITO
609,3.66,1.07,EXITO
554,3.37,3.06,EXITO
609,3.76,2.03,EXITO
609,3.86,3.03,EXITO
586,1.93,1.29,EXITO
595,1.23,1.10,EXITO
578,2.91,1.12,EXITO
595,1.33,2.15,EXITO
578,3.01,2.08,EXITO
578,3.09,3.08,EXITO
600,2.28,1.28,EXITO
600,2.36,2.29,EXITO
600,2.48,3.25,EXITO
572,2.19,1.16,EXITO
572,2.27,2.17,EXITO
556,3.20,1.03,EXITO
587,3.09,1.18,EXITO
572,2.39,3.13,EXITO
587,3.17,2.18,EXITO
556,3.30,2.08,EXITO
587,3.27,3.14,EXITO
556,3.38,3.09,EXITO
587,0.95,1.10,EXITO
587,1.05,2.11,EXITO
604,3.31,1.13,EXITO
604,3.41,2.17,EXITO
604,3.49,3.17,EXITO
612,1.50,1.11,EXITO
612,1.58,2.11,EXITO
612,1.70,3.07,EXITO
332,3.08,1.10,EXITO
332,3.16,2.10,EXITO
557,2.00,1.20,EXITO
585,3.63,1.17,EXITO
332,3.26,3.14,EXITO
585,3.73,2.17,EXITO
557,2.10,2.24,EXITO
557,2.18,3.25,EXITO
585,3.83,3.13,EXITO
576,2.56,1.24,EXITO
576,2.64,2.24,EXITO
576,2.76,3.19,EXITO
581,2.24,1.27,EXITO
581,2.32,2.27,EXITO
581,2.42,3.23,EXITO
559,3.24,1.10,EXITO
559,3.32,2.10,EXITO
603,2.29,1.17,EXITO
559,3.42,3.07,EXITO
603,2.37,2.17,EXITO
606,1.54,1.11,EXITO
597,2.88,1.11,EXITO
603,2.49,3.23,EXITO
606,1.64,2.16,EXITO
597,2.98,2.16,EXITO
606,1.72,3.16,EXITO
597,3.06,3.16,EXITO
590,2.07,1.18,EXITO
590,2.17,2.19,EXITO
575,2.37,1.27,EXITO
615,1.54,1.01,EXITO
590,2.27,3.24,EXITO
575,2.45,2.28,EXITO
589,2.19,1.20,EXITO
615,1.66,2.06,EXITO
575,2.57,3.23,EXITO
589,2.29,2.20,EXITO
562,0.49,1.23,EXITO
589,2.39,3.16,EXITO
579,1.45,1.05,EXITO
579,1.55,2.09,EXITO
579,1.65,3.09,EXITO
592,0.29,1.05,EXITO
578,0.62,1.08,EXITO
584,1.63,1.06,EXITO
559,3.67,1.15,EXITO
559,3.77,2.15,EXITO
559,3.87,3.11,EXITO
335,3.00,1.21,EXITO
335,3.20,2.17,EXITO
560,3.32,1.23,EXITO
560,3.40,2.24,EXITO
560,3.50,3.20,EXITO
606,2.57,1.25,EXITO
606,2.65,2.25,EXITO
606,2.75,3.20,EXITO
563,2.35,1.25,EXITO
563,2.41,2.26,EXITO
588,4.24,1.03,EXITO
563,2.53,3.22,EXITO
617,2.71,1.26,EXITO
588,4.34,2.07,EXITO
617,2.81,2.22,EXITO
585,1.78,1.01,EXITO
588,4.42,3.07,EXITO
617,2.91,3.22,EXITO
585,1.88,2.06,EXITO
585,1.96,3.06,EXITO
593,2.39,1.03,EXITO
579,2.22,1.25,EXITO
593,2.47,2.02,EXITO
579,2.30,2.29,EXITO
593,2.57,2.98,EXITO
532,3.80,1.06,EXITO
532,3.90,2.07,EXITO
600,3.82,1.15,EXITO
532,4.00,3.11,EXITO
582,2.96,1.10,EXITO
590,0.55,1.20,EXITO
582,3.06,2.09,EXITO
600,4.02,2.10,EXITO
582,3.16,3.05,EXITO
580,0.41,1.01,EXITO
609,4.14,1.24,EXITO
609,4.24,2.20,EXITO
609,4.32,3.20,EXITO
563,2.04,1.23,EXITO
563,2.12,2.23,EXITO
563,2.22,3.28,EXITO
562,2.85,1.26,EXITO
608,1.79,1.16,EXITO
562,2.93,2.27,EXITO
608,1.91,2.12,EXITO
562,3.05,3.23,EXITO
608,1.99,3.12,EXITO
565,1.83,1.14,EXITO
565,1.95,2.14,EXITO
337,3.32,1.11,EXITO
337,3.42,2.11,EXITO
620,2.11,1.17,EXITO
337,3.52,3.07,EXITO
602,1.48,1.14,EXITO
602,1.58,2.11,EXITO
602,1.68,3.11,EXITO
588,2.59,1.23,EXITO
588,2.69,2.27,EXITO
588,2.79,3.27,EXITO
591,2.26,1.07,EXITO
605,0.34,1.04,EXITO
591,2.36,2.07,EXITO
596,2.74,1.09,EXITO
596,2.82,2.13,EXITO
591,2.46,3.12,EXITO
596,2.90,3.14,EXITO
542,2.92,1.11,EXITO
566,1.86,1.15,EXITO
565,1.66,1.15,EXITO
542,3.00,2.08,EXITO
565,1.74,2.16,EXITO
566,1.96,2.15,EXITO
535,2.77,1.00,EXITO
542,3.08,3.08,EXITO
566,2.06,3.12,EXITO
535,2.87,2.00,EXITO
565,1.86,3.12,EXITO
585,2.68,1.21,EXITO
585,2.76,2.21,EXITO
535,2.97,2.96,EXITO
585,2.88,3.26,EXITO
581,2.84,1.03,EXITO
581,2.94,1.99,EXITO
581,3.04,2.99,EXITO
621,1.62,1.27,EXITO
621,1.72,2.27,EXITO
612,3.10,1.19,EXITO
612,3.18,2.19,EXITO
568,0.60,1.21,EXITO
612,3.28,3.15,EXITO
567,2.70,1.27,EXITO
567,2.80,2.24,EXITO
567,2.88,3.24,EXITO
340,2.72,1.21,EXITO
591,2.02,1.14,EXITO
340,2.82,2.21,EXITO
594,1.82,1.03,EXITO
610,3.56,1.04,EXITO
340,2.90,3.25,EXITO
606,1.99,1.20,EXITO
594,1.92,2.08,EXITO
610,3.64,2.03,EXITO
606,2.07,2.20,EXITO
591,2.22,2.10,EXITO
610,3.74,2.99,EXITO
606,2.17,3.16,EXITO
538,1.96,1.16,EXITO
544,2.19,1.17,EXITO
569,2.16,1.18,EXITO
538,2.06,2.17,EXITO
544,2.29,2.22,EXITO
538,2.14,3.21,EXITO
569,2.26,2.18,EXITO
544,2.37,3.22,EXITO
569,2.36,3.14,EXITO
588,2.38,1.23,EXITO
588,2.46,2.22,EXITO
588,2.56,3.18,EXITO
569,2.11,1.04,EXITO
598,3.25,1.12,EXITO
569,2.21,2.05,EXITO
598,3.35,2.12,EXITO
569,2.31,3.10,EXITO
343,1.45,1.14,EXITO
598,3.45,3.16,EXITO
596,1.44,1.03,EXITO
343,1.57,2.10,EXITO
596,1.56,2.04,EXITO
584,3.10,1.13,EXITO
584,3.18,2.13,EXITO
584,3.30,3.09,EXITO
623,3.22,1.16,EXITO
570,2.46,1.29,EXITO
615,2.94,1.04,EXITO
623,3.30,2.16,EXITO
570,2.54,2.29,EXITO
615,3.02,2.04,EXITO
623,3.40,3.12,EXITO
570,2.64,3.25,EXITO
615,3.12,3.08,EXITO
613,2.24,1.10,EXITO
572,0.83,1.13,EXITO
613,2.34,2.14,EXITO
613,2.42,3.16,EXITO
572,2.02,1.17,EXITO
572,2.12,2.17,EXITO
572,2.22,3.13,EXITO
609,2.90,1.14,EXITO
573,0.53,1.21,EXITO
609,3.00,2.10,EXITO
345,1.45,1.05,EXITO
609,3.10,3.10,EXITO
345,1.55,2.07,EXITO
616,0.57,1.30,EXITO
540,2.63,1.00,EXITO
540,2.73,2.05,EXITO
593,3.42,1.04,EXITO
540,2.81,3.06,EXITO
601,1.89,1.08,EXITO
593,3.52,2.00,EXITO
601,1.97,2.09,EXITO
593,3.62,3.00,EXITO
601,2.09,3.14,EXITO
591,2.67,1.25,EXITO
591,2.75,2.25,EXITO
347,0.53,1.01,EXITO
626,1.99,1.19,EXITO
626,2.09,2.15,EXITO
626,2.19,3.15,EXITO
612,1.28,1.09,EXITO
587,2.61,1.16,EXITO
612,1.38,2.10,EXITO
587,2.69,2.16,EXITO
618,2.44,1.15,EXITO
572,2.48,1.08,EXITO
587,2.79,3.12,EXITO
572,2.56,2.09,EXITO
618,2.54,2.20,EXITO
618,2.62,3.20,EXITO
572,2.66,3.13,EXITO
598,3.28,1.25,EXITO
598,3.36,2.25,EXITO
593,1.06,1.11,EXITO
598,3.46,3.22,EXITO
593,1.16,2.12,EXITO
547,4.57,1.22,EXITO
547,4.65,2.22,EXITO
547,4.75,3.18,EXITO
590,0.38,1.04,EXITO
617,2.09,1.21,EXITO
594,4.32,1.16,EXITO
617,2.17,2.23,EXITO
594,4.40,2.16,EXITO
617,2.27,3.20,EXITO
594,4.52,3.11,EXITO
574,2.85,1.13,EXITO
574,2.93,2.12,EXITO
348,2.18,1.17,EXITO
348,2.28,2.17,EXITO
614,1.56,1.11,EXITO
348,2.38,3.13,EXITO
614,1.66,2.12,EXITO
596,3.38,1.19,EXITO
351,0.48,1.11,EXITO
596,3.48,2.18,EXITO
621,2.16,1.27,EXITO
596,3.58,3.14,EXITO
591,1.73,1.15,EXITO
621,2.24,2.27,EXITO
591,1.81,2.16,EXITO
621,2.34,3.23,EXITO
591,1.93,3.11,EXITO
352,0.22,1.15,EXITO
601,2.42,1.16,EXITO
601,2.52,2.21,EXITO
543,4.29,1.17,EXITO
629,3.28,1.07,EXITO
601,2.60,3.22,EXITO
616,1.16,1.15,EXITO
599,0.39,1.02,EXITO
543,4.39,2.18,EXITO
616,1.24,2.16,EXITO
629,3.38,2.07,EXITO
543,4.47,3.22,EXITO
550,2.49,0.97,EXITO
599,0.55,2.08,EXITO
629,3.48,3.03,EXITO
616,1.36,3.11,EXITO
550,2.59,2.02,EXITO
550,2.67,3.03,EXITO
604,4.47,1.16,EXITO
604,4.55,2.16,EXITO
620,2.65,1.00,EXITO
575,2.24,1.21,EXITO
620,2.73,2.00,EXITO
575,3.52,1.15,EXITO
575,2.34,2.22,EXITO
575,3.60,2.15,EXITO
620,2.83,3.05,EXITO
575,3.70,3.11,EXITO
623,1.48,1.03,EXITO
577,0.25,1.03,EXITO
623,1.58,2.08,EXITO
545,0.98,1.07,EXITO
623,1.68,3.08,EXITO
545,1.10,2.08,EXITO
595,4.50,0.94,EXITO
595,4.60,1.94,EXITO
353,2.30,1.29,EXITO
595,4.70,2.90,EXITO
353,2.36,2.31,EXITO
353,2.48,3.27,EXITO
547,0.83,1.21,EXITO
594,2.67,1.23,EXITO
594,2.75,2.23,EXITO
604,2.42,1.07,EXITO
594,2.85,3.19,EXITO
604,2.52,2.06,EXITO
601,2.42,1.22,EXITO
623,1.80,1.06,EXITO
604,2.62,3.02,EXITO
623,1.90,2.10,EXITO
623,1.98,3.11,EXITO
632,2.77,1.14,EXITO
602,0.23,1.02,EXITO
578,2.13,1.15,EXITO
632,2.85,2.13,EXITO
578,1.82,1.10,EXITO
578,2.21,2.16,EXITO
632,2.95,3.09,EXITO
578,1.92,2.11,EXITO
605,2.71,0.95,EXITO
578,2.31,3.12,EXITO
605,2.81,2.00,EXITO
605,2.91,3.00,EXITO
603,0.30,1.07,EXITO
619,3.57,1.25,EXITO
619,3.65,2.25,EXITO
552,3.53,1.20,EXITO
619,3.75,3.22,EXITO
552,3.63,2.25,EXITO
552,3.71,3.25,EXITO
626,2.71,0.99,EXITO
626,2.81,2.04,EXITO
626,2.89,3.04,EXITO
548,2.38,1.25,EXITO
548,2.48,2.26,EXITO
629,0.49,1.19,EXITO
598,3.02,1.12,EXITO
598,3.10,2.12,EXITO
355,2.96,1.17,EXITO
635,2.00,1.13,EXITO
598,3.20,3.08,EXITO
355,3.04,2.17,EXITO
635,2.10,2.18,EXITO
355,3.14,3.13,EXITO
635,2.18,3.19,EXITO
576,0.58,1.18,EXITO
597,3.07,1.13,EXITO
597,3.15,2.13,EXITO
608,2.27,1.15,EXITO
608,2.37,2.15,EXITO
597,3.27,3.08,EXITO
577,0.37,1.16,EXITO
622,2.05,1.14,EXITO
601,0.66,1.23,EXITO
622,2.15,2.15,EXITO
622,2.25,3.10,EXITO
604,2.70,1.19,EXITO
604,2.82,2.14,EXITO
607,3.76,1.21,EXITO
604,2.90,3.14,EXITO
607,3.84,2.21,EXITO
607,3.96,3.17,EXITO
358,1.22,1.03,EXITO
550,1.78,1.01,EXITO
358,1.34,2.08,EXITO
358,1.42,3.09,EXITO
626,4.12,1.18,EXITO
626,4.22,2.15,EXITO
625,0.66,1.13,EXITO
626,4.32,3.15,EXITO
630,2.19,1.23,EXITO
630,2.27,2.24,EXITO
630,2.37,3.20,EXITO
555,3.36,1.23,EXITO
555,3.44,2.24,EXITO
555,3.54,3.20,EXITO
599,1.83,1.11,EXITO
599,1.91,2.11,EXITO
610,1.95,1.11,EXITO
610,2.05,2.16,EXITO
599,2.03,3.06,EXITO
610,2.13,3.17,EXITO
578,2.19,1.08,EXITO
578,2.27,2.08,EXITO
602,2.17,1.06,EXITO
602,2.25,2.07,EXITO
578,2.37,3.13,EXITO
551,1.62,1.09,EXITO
602,2.35,3.03,EXITO
551,1.70,2.09,EXITO
551,1.80,3.05,EXITO
598,1.16,1.04,EXITO
598,1.28,2.05,EXITO
606,2.26,1.17,EXITO
626,1.70,1.07,EXITO
606,2.36,2.22,EXITO
626,1.78,2.08,EXITO
606,2.44,3.23,EXITO
626,1.90,3.03,EXITO
629,2.33,1.16,EXITO
629,2.43,2.21,EXITO
629,2.51,3.21,EXITO
637,4.53,1.19,EXITO
633,2.50,1.06,EXITO
637,4.63,2.23,EXITO
633,2.62,2.02,EXITO
637,4.71,3.23,EXITO
633,2.70,3.02,EXITO
553,1.47,1.10,EXITO
553,1.57,2.06,EXITO
553,1.67,3.06,EXITO
361,3.58,1.15,EXITO
361,3.68,2.11,EXITO
361,3.78,3.11,EXITO
600,2.05,1.25,EXITO
602,2.93,1.14,EXITO
600,2.15,2.21,EXITO
602,3.03,2.15,EXITO
605,2.52,1.24,EXITO
600,2.25,3.21,EXITO
602,3.13,3.11,EXITO
556,0.57,1.22,EXITO
605,2.64,2.20,EXITO
636,0.94,1.11,EXITO
605,2.72,3.21,EXITO
613,3.44,1.13,EXITO
613,3.54,2.12,EXITO
613,3.64,3.08,EXITO
610,5.32,1.15,EXITO
610,5.42,2.20,EXITO
581,3.49,1.26,EXITO
610,5.50,3.20,EXITO
581,3.59,2.22,EXITO
581,3.67,3.23,EXITO
616,0.44,1.03,EXITO
609,3.41,1.20,EXITO
616,0.60,2.08,EXITO
609,3.49,2.20,EXITO
632,2.75,1.21,EXITO
609,3.59,3.25,EXITO
632,2.85,2.26,EXITO
632,2.93,3.26,EXITO
605,1.43,1.08,EXITO
629,3.66,1.21,EXITO
605,1.51,2.09,EXITO
557,1.47,1.09,EXITO
629,3.74,2.21,EXITO
557,1.55,2.10,EXITO
605,1.61,3.04,EXITO
629,3.84,3.17,EXITO
557,1.67,3.05,EXITO
618,0.36,1.03,EXITO
608,2.16,1.22,EXITO
619,0.47,1.27,EXITO
608,2.26,2.19,EXITO
603,2.45,1.07,EXITO
608,2.36,3.19,EXITO
603,2.53,2.08,EXITO
603,2.65,3.03,EXITO
364,3.51,1.20,EXITO
364,3.61,2.17,EXITO
364,3.69,3.17,EXITO
582,1.66,1.02,EXITO
582,1.76,2.07,EXITO
584,2.43,1.20,EXITO
582,1.84,3.09,EXITO
584,2.51,2.21,EXITO
637,3.54,1.20,EXITO
584,2.61,3.16,EXITO
635,2.03,1.10,EXITO
637,3.64,2.24,EXITO
637,3.72,3.25,EXITO
612,2.31,1.19,EXITO
581,2.32,1.21,EXITO
367,0.52,1.15,EXITO
581,2.40,2.23,EXITO
612,2.51,2.14,EXITO
640,5.21,1.12,EXITO
640,5.29,2.16,EXITO
640,5.37,3.17,EXITO
632,2.68,0.98,EXITO
636,0.74,1.18,EXITO
632,2.78,1.94,EXITO
608,3.18,0.99,EXITO
620,2.39,1.21,EXITO
608,3.26,1.99,EXITO
620,2.47,2.21,EXITO
611,2.40,1.14,EXITO
608,3.36,2.95,EXITO
614,0.94,1.22,EXITO
620,2.57,3.17,EXITO
611,2.50,2.19,EXITO
611,2.58,3.19,EXITO
606,2.56,1.26,EXITO
606,2.66,2.21,EXITO
606,2.74,3.22,EXITO
368,1.62,1.02,EXITO
368,1.72,2.03,EXITO
368,1.82,2.99,EXITO
587,2.32,1.14,EXITO
583,1.99,1.17,EXITO
587,2.42,2.19,EXITO
583,2.07,2.17,EXITO
640,2.32,1.22,EXITO
587,2.50,3.19,EXITO
583,2.17,3.13,EXITO
611,1.21,1.06,EXITO
608,0.80,1.30,EXITO
585,2.94,1.03,EXITO
611,1.33,2.02,EXITO
585,3.04,1.99,EXITO
585,3.12,3.00,EXITO
637,2.33,1.24,EXITO
637,2.41,2.24,EXITO
613,6.36,1.03,EXITO
637,2.51,3.28,EXITO
613,6.44,2.03,EXITO
588,0.36,1.06,EXITO
634,2.58,1.14,EXITO
613,6.54,3.00,EXITO
634,2.68,2.19,EXITO
634,2.76,3.20,EXITO
641,1.15,1.25,EXITO
642,3.24,1.20,EXITO
642,3.32,2.20,EXITO
589,0.26,1.12,EXITO
614,2.36,1.16,EXITO
642,3.42,3.16,EXITO
622,2.54,1.28,EXITO
614,2.46,2.17,EXITO
622,2.62,2.29,EXITO
614,2.56,3.22,EXITO
622,2.74,3.24,EXITO
616,0.47,1.17,EXITO
615,2.88,1.15,EXITO
615,2.98,2.16,EXITO
615,3.08,3.20,EXITO
590,2.11,1.17,EXITO
559,2.44,1.29,EXITO
590,2.19,2.17,EXITO
559,2.52,2.28,EXITO
590,2.29,3.13,EXITO
559,2.62,3.24,EXITO
645,0.98,0.99,EXITO
613,2.18,1.11,EXITO
613,2.26,2.11,EXITO
645,1.18,2.00,EXITO
640,1.90,1.20,EXITO
609,2.69,1.11,EXITO
640,2.00,2.20,EXITO
371,3.38,1.09,EXITO
585,2.96,1.17,EXITO
609,2.81,2.06,EXITO
371,3.48,2.13,EXITO
585,3.08,2.13,EXITO
609,2.89,3.07,EXITO
371,3.56,3.13,EXITO
585,3.16,3.13,EXITO
611,0.52,1.05,EXITO
642,0.71,1.20,EXITO
590,2.51,1.24,EXITO
590,2.59,2.24,EXITO
637,2.91,1.08,EXITO
590,2.71,3.20,EXITO
617,2.52,0.99,EXITO
637,3.01,2.04,EXITO
618,2.22,1.15,EXITO
617,2.62,2.03,EXITO
637,3.09,3.04,EXITO
618,2.32,2.20,EXITO
617,2.72,3.03,EXITO
618,2.40,3.22,EXITO
642,3.26,1.18,EXITO
615,1.83,1.10,EXITO
642,3.36,2.14,EXITO
562,2.22,1.25,EXITO
615,1.93,2.10,EXITO
642,3.44,3.14,EXITO
562,2.32,2.21,EXITO
615,2.03,3.15,EXITO
593,2.40,1.20,EXITO
625,3.15,1.08,EXITO
562,2.42,3.22,EXITO
593,2.48,2.21,EXITO
625,3.23,2.09,EXITO
588,1.66,1.09,EXITO
593,2.58,3.25,EXITO
625,3.33,3.04,EXITO
593,2.66,4.26,EXITO
588,1.76,2.10,EXITO
588,1.86,3.14,EXITO
617,3.69,1.09,EXITO
617,3.79,2.14,EXITO
593,1.22,1.11,EXITO
617,3.87,3.14,EXITO
565,0.52,1.20,EXITO
593,1.32,2.12,EXITO
593,1.44,3.07,EXITO
647,2.94,1.13,EXITO
647,3.02,2.13,EXITO
647,3.12,3.18,EXITO
621,1.49,1.07,EXITO
621,1.57,2.08,EXITO
612,2.28,1.03,EXITO
621,1.69,3.04,EXITO
591,0.97,0.99,EXITO
612,2.38,2.03,EXITO
612,2.48,2.99,EXITO
591,1.13,1.99,EXITO
640,2.29,1.19,EXITO
374,3.56,1.01,EXITO
640,2.37,2.19,EXITO
374,3.64,2.00,EXITO
640,2.49,3.14,EXITO
374,3.74,2.96,EXITO
620,2.50,1.19,EXITO
620,2.62,2.15,EXITO
620,2.70,3.16,EXITO
643,3.44,1.04,EXITO
566,1.86,1.09,EXITO
620,1.90,1.13,EXITO
566,1.96,2.14,EXITO
618,2.88,1.08,EXITO
620,2.02,2.08,EXITO
566,2.04,3.14,EXITO
561,2.62,1.14,EXITO
618,2.98,2.12,EXITO
561,2.72,2.19,EXITO
618,3.08,3.12,EXITO
561,2.80,3.19,EXITO
642,0.94,1.07,EXITO
650,2.05,1.14,EXITO
596,2.92,1.26,EXITO
644,0.62,1.11,EXITO
642,1.08,2.13,EXITO
596,3.00,2.26,EXITO
650,2.13,2.14,EXITO
377,1.12,1.11,EXITO
596,3.10,3.22,EXITO
650,2.25,3.10,EXITO
377,1.24,2.16,EXITO
645,3.58,1.22,EXITO
596,2.46,1.09,EXITO
645,3.66,2.22,EXITO
596,2.54,2.09,EXITO
593,1.88,1.21,EXITO
627,3.32,1.22,EXITO
645,3.76,3.18,EXITO
621,0.41,1.09,EXITO
596,2.66,3.04,EXITO
593,1.98,2.18,EXITO
627,3.40,2.22,EXITO
593,2.06,3.18,EXITO
627,3.50,3.18,EXITO
615,2.32,1.13,EXITO
622,1.57,1.11,EXITO
615,2.42,2.09,EXITO
615,2.50,3.09,EXITO
596,0.48,1.05,EXITO
623,0.24,1.02,EXITO
623,0.34,2.07,EXITO
624,3.34,1.14,EXITO
624,3.44,2.19,EXITO
569,1.96,1.18,EXITO
624,3.52,3.19,EXITO
569,2.06,2.18,EXITO
644,1.74,1.12,EXITO
569,2.16,3.14,EXITO
644,1.84,2.17,EXITO
647,1.57,1.05,EXITO
647,1.67,2.10,EXITO
599,1.69,1.12,EXITO
647,1.75,3.10,EXITO
599,1.77,2.12,EXITO
599,1.89,3.08,EXITO
630,1.96,1.18,EXITO
630,2.04,2.19,EXITO
630,2.14,3.24,EXITO
564,2.86,1.11,EXITO
625,1.44,1.02,EXITO
564,2.94,2.11,EXITO
625,1.54,2.02,EXITO
564,3.04,3.15,EXITO
599,2.72,1.06,EXITO
602,0.35,1.07,EXITO
625,1.64,2.98,EXITO
599,2.82,2.02,EXITO
599,2.92,3.02,EXITO
622,2.69,1.24,EXITO
622,2.77,2.24,EXITO
622,2.87,3.20,EXITO
572,1.38,1.05,EXITO
603,0.31,1.11,EXITO
572,1.48,2.02,EXITO
379,3.31,1.17,EXITO
572,1.58,3.03,EXITO
617,2.73,1.28,EXITO
379,3.41,2.13,EXITO
379,3.49,3.14,EXITO
617,2.81,2.27,EXITO
597,2.53,1.15,EXITO
617,2.91,3.23,EXITO
597,2.63,2.12,EXITO
597,2.71,3.13,EXITO
624,0.64,1.07,EXITO
624,0.76,2.07,EXITO
622,4.91,1.01,EXITO
650,2.15,1.21,EXITO
646,2.52,1.18,EXITO
650,2.23,2.21,EXITO
