Episodio,Tiempo(s),RecompensaTotal,Resultado
60,2.73,1.05,EXITO
59,2.55,1.25,EXITO
54,2.16,1.17,EXITO
65,2.38,1.18,EXITO
54,2.39,1.22,EXITO
54,4.13,1.11,EXITO
63,2.14,1.17,EXITO
52,3.66,1.12,EXITO
55,1.21,1.11,EXITO
59,2.59,1.11,EXITO
61,2.01,1.15,EXITO
55,1.66,1.10,EXITO
65,2.57,1.23,EXITO
53,0.79,1.02,EXITO
55,3.46,1.05,EXITO
61,3.62,1.14,EXITO
64,1.65,1.07,EXITO
62,0.47,1.15,EXITO
60,2.75,1.19,EXITO
60,1.76,1.05,EXITO
66,2.91,0.97,EXITO
55,3.39,1.19,EXITO
56,2.55,1.15,EXITO
55,3.35,0.96,EXITO
62,1.71,1.08,EXITO
61,1.25,1.05,EXITO
66,2.06,1.18,EXITO
54,2.10,1.08,EXITO
63,1.71,0.99,EXITO
63,0.25,1.02,EXITO
55,0.46,1.12,EXITO
56,2.76,1.16,EXITO
56,2.90,1.19,EXITO
61,2.23,1.26,EXITO
56,2.06,1.14,EXITO
65,3.43,1.20,EXITO
62,1.65,1.15,EXITO
67,2.89,1.27,EXITO
67,1.87,1.13,EXITO
63,0.29,1.05,EXITO
56,2.77,1.00,EXITO
56,1.61,1.08,EXITO
64,2.33,1.29,EXITO
68,0.69,1.28,EXITO
57,1.14,1.07,EXITO
64,1.23,1.04,EXITO
66,2.21,1.22,EXITO
57,4.29,1.07,EXITO
58,2.64,1.01,EXITO
64,3.63,1.22,EXITO
57,1.65,1.05,EXITO
58,1.33,1.20,EXITO
57,3.62,1.23,EXITO
57,3.79,1.13,EXITO
62,3.34,1.06,EXITO
65,2.51,1.00,EXITO
65,1.24,1.04,EXITO
58,0.65,1.22,EXITO
69,2.67,1.03,EXITO
67,2.66,1.08,EXITO
66,0.41,1.09,EXITO
68,4.03,1.14,EXITO
59,2.13,1.22,EXITO
70,0.55,1.18,EXITO
63,1.55,1.06,EXITO
64,2.36,1.20,EXITO
65,2.73,1.08,EXITO
58,2.71,1.05,EXITO
58,2.42,1.02,EXITO
57,4.59,1.22,EXITO
68,1.31,1.07,EXITO
59,0.35,1.07,EXITO
58,3.10,1.07,EXITO
71,1.16,1.06,EXITO
67,1.64,1.02,EXITO
66,2.45,1.02,EXITO
59,3.67,1.18,EXITO
66,1.57,1.05,EXITO
64,1.68,1.06,EXITO
59,2.79,1.09,EXITO
65,2.29,1.17,EXITO
67,0.49,1.13,EXITO
67,4.99,1.17,EXITO
69,2.62,1.05,EXITO
59,1.55,1.08,EXITO
60,2.95,1.25,EXITO
60,1.97,1.15,EXITO
59,2.53,1.19,EXITO
58,2.60,1.24,EXITO
68,2.07,1.02,EXITO
70,1.00,1.03,EXITO
60,1.87,1.11,EXITO
65,1.81,1.16,EXITO
72,2.58,1.06,EXITO
69,3.31,1.11,EXITO
60,2.41,1.25,EXITO
61,1.35,1.03,EXITO
61,1.64,1.10,EXITO
68,2.12,1.10,EXITO
68,2.22,1.29,EXITO
67,3.50,1.18,EXITO
61,1.63,1.08,EXITO
59,2.29,1.22,EXITO
73,2.58,1.22,EXITO
60,3.61,1.23,EXITO
71,3.35,1.13,EXITO
69,2.44,1.00,EXITO
70,3.21,1.26,EXITO
68,2.46,1.25,EXITO
61,3.03,1.08,EXITO
69,4.01,1.23,EXITO
69,2.92,1.05,EXITO
62,3.27,1.14,EXITO
60,5.33,1.14,EXITO
62,2.97,1.08,EXITO
72,1.30,1.04,EXITO
63,0.68,1.24,EXITO
74,2.44,1.25,EXITO
60,3.81,1.17,EXITO
69,2.15,1.12,EXITO
61,2.94,1.10,EXITO
70,0.31,1.04,EXITO
70,2.70,1.01,EXITO
61,0.63,1.24,EXITO
75,1.26,1.09,EXITO
61,2.40,1.19,EXITO
62,3.33,1.16,EXITO
71,0.64,1.21,EXITO
63,2.70,1.03,EXITO
64,2.69,1.03,EXITO
70,3.77,1.08,EXITO
70,4.35,1.16,EXITO
62,1.71,1.09,EXITO
76,1.75,1.11,EXITO
62,2.20,1.23,EXITO
77,0.50,1.17,EXITO
63,2.08,1.26,EXITO
65,1.62,1.03,EXITO
71,1.50,1.01,EXITO
78,0.31,1.06,EXITO
73,5.23,1.18,EXITO
67,1.64,1.06,EXITO
71,3.44,1.25,EXITO
67,0.36,1.02,EXITO
63,1.63,1.10,EXITO
72,2.89,1.26,EXITO
71,2.66,1.09,EXITO
66,1.19,0.98,EXITO
64,3.46,0.98,EXITO
64,1.71,1.13,EXITO
67,0.78,1.19,EXITO
68,1.67,1.10,EXITO
73,1.66,1.11,EXITO
65,1.21,1.06,EXITO
68,2.11,1.18,EXITO
72,2.87,1.29,EXITO
63,1.96,1.19,EXITO
72,1.82,1.15,EXITO
79,2.68,1.00,EXITO
63,3.41,1.07,EXITO
64,2.19,1.20,EXITO
72,2.93,1.03,EXITO
65,0.40,1.10,EXITO
66,0.40,1.10,EXITO
68,2.31,1.26,EXITO
62,8.31,0.86,EXITO
73,1.82,1.09,EXITO
74,4.64,1.18,EXITO
64,2.11,1.20,EXITO
73,2.33,1.25,EXITO
80,2.24,1.23,EXITO
69,2.98,1.19,EXITO
67,1.08,1.07,EXITO
69,2.75,1.10,EXITO
66,2.87,0.95,EXITO
65,0.50,1.15,EXITO
64,2.86,1.24,EXITO
70,0.60,1.18,EXITO
65,4.63,1.18,EXITO
73,2.86,1.13,EXITO
63,1.55,1.07,EXITO
69,2.16,1.17,EXITO
70,1.25,1.08,EXITO
68,1.56,1.01,EXITO
74,1.98,1.18,EXITO
75,2.36,0.99,EXITO
74,2.64,1.11,EXITO
72,4.04,1.10,EXITO
65,2.10,1.17,EXITO
74,1.62,1.02,EXITO
75,0.45,1.12,EXITO
71,2.17,1.04,EXITO
81,2.98,1.25,EXITO
71,1.21,1.04,EXITO
67,2.62,1.24,EXITO
66,2.52,1.21,EXITO
66,2.48,1.28,EXITO
74,6.38,1.13,EXITO
70,2.04,1.07,EXITO
75,0.67,1.12,EXITO
69,2.40,1.25,EXITO
64,3.29,1.10,EXITO
75,2.51,1.23,EXITO
72,1.50,1.04,EXITO
67,1.63,1.10,EXITO
68,1.63,1.06,EXITO
66,1.99,1.21,EXITO
67,1.53,1.03,EXITO
67,0.37,1.08,EXITO
72,2.50,1.10,EXITO
76,3.00,1.01,EXITO
73,3.71,1.22,EXITO
76,2.51,1.13,EXITO
75,2.71,1.23,EXITO
71,2.81,1.17,EXITO
76,4.71,1.10,EXITO
69,1.95,1.15,EXITO
73,1.20,1.04,EXITO
76,2.30,0.96,EXITO
72,0.38,1.07,EXITO
76,0.59,1.18,EXITO
73,2.77,1.24,EXITO
73,0.48,1.11,EXITO
77,0.73,1.17,EXITO
68,2.97,1.20,EXITO
70,1.28,1.04,EXITO
77,2.07,1.23,EXITO
74,2.11,1.14,EXITO
74,0.78,1.29,EXITO
68,3.18,1.16,EXITO
77,2.27,1.28,EXITO
69,0.54,1.14,EXITO
68,5.05,1.18,EXITO
74,2.37,1.19,EXITO
77,4.23,1.18,EXITO
75,2.01,1.20,EXITO
69,0.55,1.20,EXITO
78,2.64,1.14,EXITO
74,3.68,1.24,EXITO
78,2.13,1.13,EXITO
78,0.48,1.14,EXITO
78,1.64,1.12,EXITO
75,2.32,1.24,EXITO
77,4.23,1.17,EXITO
79,0.60,1.19,EXITO
71,3.12,1.13,EXITO
76,0.43,1.08,EXITO
69,3.65,1.07,EXITO
78,0.35,1.07,EXITO
75,1.84,1.20,EXITO
70,2.71,1.19,EXITO
75,1.76,1.06,EXITO
76,0.46,1.11,EXITO
65,8.44,0.96,EXITO
72,1.28,0.98,EXITO
79,2.05,1.20,EXITO
79,2.01,1.18,EXITO
70,2.42,1.18,EXITO
76,0.61,1.21,EXITO
71,1.61,1.08,EXITO
83,1.66,1.13,EXITO
77,2.72,1.25,EXITO
70,2.51,1.25,EXITO
79,2.53,1.19,EXITO
80,1.65,1.06,EXITO
77,1.84,1.12,EXITO
77,2.64,1.03,EXITO
71,1.54,1.22,EXITO
79,4.94,0.99,EXITO
73,2.64,1.19,EXITO
71,2.53,1.10,EXITO
78,0.39,1.07,EXITO
80,0.30,1.05,EXITO
80,2.91,1.08,EXITO
84,1.79,1.08,EXITO
81,1.32,1.06,EXITO
72,0.62,1.23,EXITO
80,5.07,1.19,EXITO
80,1.96,1.16,EXITO
79,0.64,1.23,EXITO
66,3.89,1.06,EXITO
81,0.67,1.24,EXITO
76,6.38,1.18,EXITO
72,2.91,1.18,EXITO
72,2.09,1.11,EXITO
80,1.21,1.14,EXITO
67,1.22,1.05,EXITO
78,4.09,1.23,EXITO
74,3.00,1.08,EXITO
81,2.27,1.12,EXITO
73,2.10,1.16,EXITO
81,2.53,1.08,EXITO
71,4.63,1.18,EXITO
81,3.02,1.11,EXITO
85,2.83,1.10,EXITO
82,2.24,1.16,EXITO
77,2.40,1.23,EXITO
78,4.32,1.17,EXITO
68,1.55,1.06,EXITO
82,0.38,1.08,EXITO
74,0.54,1.15,EXITO
73,3.50,1.12,EXITO
82,3.50,1.19,EXITO
72,0.72,1.29,EXITO
86,0.71,1.26,EXITO
73,2.25,1.12,EXITO
79,1.94,1.14,EXITO
82,1.49,1.01,EXITO
83,1.21,1.03,EXITO
80,0.50,1.12,EXITO
75,1.77,1.05,EXITO
79,2.20,1.21,EXITO
84,0.71,1.32,EXITO
78,2.54,1.09,EXITO
83,2.11,1.20,EXITO
74,2.41,1.01,EXITO
83,3.13,1.08,EXITO
69,2.79,1.22,EXITO
87,2.48,1.06,EXITO
75,3.91,1.13,EXITO
81,4.71,1.14,EXITO
73,2.62,1.21,EXITO
82,3.76,1.01,EXITO
74,2.65,1.17,EXITO
88,0.28,1.05,EXITO
76,0.42,1.08,EXITO
76,2.11,1.23,EXITO
75,1.49,1.07,EXITO
85,2.00,1.06,EXITO
81,2.68,1.24,EXITO
83,3.32,1.07,EXITO
70,1.74,1.08,EXITO
82,1.78,1.20,EXITO
84,2.10,1.21,EXITO
86,0.45,1.13,EXITO
84,2.88,1.24,EXITO
80,3.54,1.15,EXITO
84,1.58,1.07,EXITO
79,3.82,1.22,EXITO
83,3.11,1.14,EXITO
82,1.77,1.07,EXITO
76,1.90,1.11,EXITO
77,2.96,1.16,EXITO
74,3.56,1.21,EXITO
89,3.21,1.04,EXITO
87,1.85,1.02,EXITO
85,2.45,1.17,EXITO
75,4.26,1.14,EXITO
88,0.45,1.10,EXITO
71,2.87,1.25,EXITO
81,1.80,1.12,EXITO
83,2.89,1.06,EXITO
77,3.92,1.15,EXITO
85,2.86,1.08,EXITO
85,2.01,1.06,EXITO
84,2.01,1.17,EXITO
76,0.64,1.26,EXITO
78,1.99,1.08,EXITO
77,2.36,1.13,EXITO
80,3.04,1.17,EXITO
72,1.47,1.11,EXITO
82,1.81,1.13,EXITO
75,2.97,1.18,EXITO
73,0.26,1.02,EXITO
84,1.80,1.08,EXITO
90,3.09,1.07,EXITO
77,1.36,1.04,EXITO
89,2.40,1.23,EXITO
86,2.57,1.19,EXITO
76,0.29,1.04,EXITO
78,2.14,1.14,EXITO
79,1.98,1.17,EXITO
85,2.41,1.27,EXITO
81,1.75,1.13,EXITO
79,0.57,1.18,EXITO
78,2.62,1.05,EXITO
86,3.30,1.14,EXITO
85,1.85,1.11,EXITO
78,2.05,1.21,EXITO
83,2.41,1.17,EXITO
87,0.52,1.15,EXITO
86,1.31,1.07,EXITO
74,2.80,1.09,EXITO
77,2.48,1.23,EXITO
87,2.65,1.23,EXITO
84,0.67,1.22,EXITO
90,3.20,1.05,EXITO
88,0.39,1.07,EXITO
86,1.84,1.11,EXITO
91,4.05,1.01,EXITO
89,0.62,1.22,EXITO
79,2.79,1.04,EXITO
87,0.47,1.13,EXITO
92,0.48,1.14,EXITO
80,4.00,1.17,EXITO
79,2.75,1.18,EXITO
75,2.34,1.12,EXITO
88,2.79,1.27,EXITO
82,4.18,0.97,EXITO
80,4.34,1.22,EXITO
80,1.37,1.01,EXITO
85,2.73,1.25,EXITO
83,0.50,1.13,EXITO
78,3.52,1.00,EXITO
90,2.07,1.18,EXITO
89,1.14,1.07,EXITO
87,4.11,1.15,EXITO
81,0.52,1.16,EXITO
81,1.80,1.06,EXITO
93,2.20,1.16,EXITO
88,2.43,1.18,EXITO
91,3.61,1.04,EXITO
86,1.26,1.04,EXITO
82,0.55,1.16,EXITO
82,0.48,1.14,EXITO
89,0.39,1.10,EXITO
79,1.12,1.07,EXITO
83,0.29,1.04,EXITO
83,0.55,1.17,EXITO
84,2.04,1.15,EXITO
81,2.61,1.16,EXITO
76,3.26,1.03,EXITO
88,1.81,1.08,EXITO
87,0.42,1.09,EXITO
84,0.40,1.12,EXITO
94,1.89,1.05,EXITO
80,3.95,1.21,EXITO
90,2.47,1.16,EXITO
80,1.58,1.03,EXITO
92,2.20,1.16,EXITO
91,2.89,1.09,EXITO
87,2.52,1.22,EXITO
90,2.51,1.19,EXITO
84,4.13,1.22,EXITO
85,2.15,1.14,EXITO
89,1.72,1.11,EXITO
88,0.40,1.08,EXITO
84,2.80,0.95,EXITO
88,2.20,1.16,EXITO
77,2.38,1.20,EXITO
85,0.64,1.23,EXITO
91,2.36,1.29,EXITO
93,2.14,1.04,EXITO
81,2.19,1.29,EXITO
85,2.98,1.10,EXITO
92,2.46,1.11,EXITO
90,1.51,1.11,EXITO
82,0.40,1.08,EXITO
91,2.14,1.18,EXITO
95,3.54,1.12,EXITO
91,0.43,1.09,EXITO
89,2.35,1.23,EXITO
96,0.49,1.13,EXITO
85,2.38,1.02,EXITO
78,2.82,1.25,EXITO
86,3.49,1.06,EXITO
86,2.10,1.18,EXITO
93,1.93,1.16,EXITO
92,1.68,1.12,EXITO
89,3.60,1.20,EXITO
86,3.51,1.00,EXITO
94,2.98,1.25,EXITO
83,2.66,1.25,EXITO
95,0.37,1.05,EXITO
86,2.25,1.20,EXITO
92,3.15,1.04,EXITO
87,1.96,1.21,EXITO
93,0.54,1.15,EXITO
92,5.38,1.03,EXITO
87,2.84,1.08,EXITO
84,2.80,1.21,EXITO
87,2.38,1.29,EXITO
94,4.07,1.01,EXITO
96,3.21,1.10,EXITO
88,2.73,1.23,EXITO
90,4.48,1.06,EXITO
97,0.37,1.06,EXITO
94,2.88,1.21,EXITO
93,2.90,1.16,EXITO
93,5.52,1.12,EXITO
95,0.53,1.15,EXITO
79,6.33,1.12,EXITO
82,1.50,1.00,EXITO
88,2.59,0.95,EXITO
83,2.50,1.24,EXITO
94,0.50,1.14,EXITO
80,0.43,1.10,EXITO
95,2.61,1.01,EXITO
83,0.51,1.16,EXITO
98,1.95,1.23,EXITO
89,3.13,1.07,EXITO
94,2.08,1.06,EXITO
81,1.35,1.12,EXITO
89,2.01,1.18,EXITO
96,2.39,1.23,EXITO
95,2.08,1.18,EXITO
84,1.95,1.18,EXITO
84,2.40,1.16,EXITO
96,2.75,1.03,EXITO
90,1.71,1.09,EXITO
91,0.45,1.11,EXITO
99,3.33,0.99,EXITO
90,2.45,1.11,EXITO
96,2.53,1.02,EXITO
91,0.39,1.09,EXITO
91,2.90,1.27,EXITO
88,1.94,1.18,EXITO
98,2.70,1.01,EXITO
95,3.55,0.98,EXITO
97,1.89,1.06,EXITO
97,3.15,1.15,EXITO
91,6.85,1.04,EXITO
98,0.25,1.01,EXITO
92,0.31,1.03,EXITO
82,4.12,1.18,EXITO
92,2.07,1.17,EXITO
85,3.63,1.25,EXITO
83,0.41,1.10,EXITO
85,4.01,1.17,EXITO
92,1.61,1.08,EXITO
97,2.27,1.22,EXITO
92,2.27,1.22,EXITO
93,1.16,0.98,EXITO
86,0.40,1.12,EXITO
98,2.33,1.23,EXITO
100,3.57,1.13,EXITO
94,0.39,1.08,EXITO
86,1.99,1.20,EXITO
93,2.92,1.27,EXITO
86,2.50,1.27,EXITO
95,0.69,1.26,EXITO
89,3.95,1.17,EXITO
93,2.20,1.19,EXITO
98,1.99,1.17,EXITO
99,3.90,1.13,EXITO
99,4.62,1.22,EXITO
101,1.97,1.10,EXITO
89,2.50,1.24,EXITO
99,2.05,1.13,EXITO
93,2.80,1.23,EXITO
87,2.90,1.23,EXITO
87,1.83,1.08,EXITO
84,4.26,1.16,EXITO
94,1.67,1.13,EXITO
90,1.89,1.07,EXITO
96,2.03,1.20,EXITO
94,2.53,1.25,EXITO
95,0.37,1.11,EXITO
90,1.53,1.09,EXITO
87,3.02,1.10,EXITO
100,2.01,1.11,EXITO
100,2.12,1.22,EXITO
99,2.64,1.18,EXITO
94,1.75,1.04,EXITO
88,0.23,1.03,EXITO
100,2.50,1.27,EXITO
101,0.32,1.04,EXITO
88,2.13,1.20,EXITO
97,2.22,1.17,EXITO
85,2.65,1.14,EXITO
91,2.44,1.23,EXITO
102,3.81,1.10,EXITO
95,2.41,1.17,EXITO
96,2.41,1.13,EXITO
101,2.14,1.16,EXITO
100,2.49,1.18,EXITO
91,3.26,1.13,EXITO
89,2.84,1.04,EXITO
103,1.31,0.99,EXITO
101,0.27,1.04,EXITO
102,0.66,1.22,EXITO
95,3.27,1.06,EXITO
90,0.32,1.06,EXITO
92,1.97,1.12,EXITO
102,3.28,0.98,EXITO
98,2.30,1.17,EXITO
104,0.65,1.22,EXITO
101,4.02,1.14,EXITO
92,1.50,1.09,EXITO
97,2.66,1.21,EXITO
91,1.16,1.06,EXITO
93,1.20,1.08,EXITO
96,3.14,1.05,EXITO
93,0.57,1.22,EXITO
89,4.52,1.06,EXITO
105,1.37,1.06,EXITO
96,1.85,1.13,EXITO
97,2.90,1.02,EXITO
102,1.75,1.05,EXITO
98,1.27,1.02,EXITO
103,3.00,1.22,EXITO
92,1.49,1.06,EXITO
103,0.57,1.18,EXITO
99,0.46,1.12,EXITO
90,1.39,1.21,EXITO
94,1.73,1.05,EXITO
97,1.69,1.11,EXITO
103,3.76,1.20,EXITO
106,2.07,1.03,EXITO
99,3.85,0.98,EXITO
97,2.67,1.24,EXITO
104,0.34,1.06,EXITO
98,2.59,1.20,EXITO
104,2.03,1.02,EXITO
100,1.71,1.09,EXITO
93,2.09,1.18,EXITO
104,2.09,1.26,EXITO
98,1.88,1.07,EXITO
100,1.59,1.07,EXITO
107,2.47,1.18,EXITO
99,1.64,1.10,EXITO
89,1.90,1.00,EXITO
91,3.47,1.10,EXITO
98,2.54,1.22,EXITO
105,1.40,1.07,EXITO
95,3.96,1.04,EXITO
101,2.29,1.17,EXITO
101,1.59,1.08,EXITO
102,0.41,1.10,EXITO
90,1.55,1.07,EXITO
100,1.68,1.13,EXITO
106,1.59,1.05,EXITO
94,3.61,1.10,EXITO
92,2.22,1.25,EXITO
95,0.25,1.03,EXITO
99,3.51,1.16,EXITO
99,2.64,1.15,EXITO
91,1.25,1.04,EXITO
102,2.48,1.08,EXITO
103,1.77,1.12,EXITO
96,2.68,1.20,EXITO
107,2.54,1.11,EXITO
100,2.05,1.19,EXITO
104,1.44,1.05,EXITO
96,2.25,1.06,EXITO
93,2.57,1.04,EXITO
103,2.70,1.23,EXITO
94,0.28,1.02,EXITO
103,2.34,1.12,EXITO
100,3.01,1.05,EXITO
95,0.31,1.03,EXITO
108,1.73,1.14,EXITO
97,1.46,1.08,EXITO
96,0.34,1.05,EXITO
101,1.79,1.03,EXITO
109,0.26,1.04,EXITO
95,2.34,1.13,EXITO
97,4.07,1.11,EXITO
101,6.03,0.93,EXITO
101,2.04,1.13,EXITO
102,1.59,1.13,EXITO
96,1.65,1.05,EXITO
108,9.43,0.82,EXITO
105,4.44,1.15,EXITO
110,2.61,1.20,EXITO
98,3.38,0.96,EXITO
104,4.22,1.19,EXITO
97,3.70,1.16,EXITO
102,2.51,1.17,EXITO
103,2.13,1.20,EXITO
97,1.77,1.08,EXITO
102,2.99,1.08,EXITO
98,4.07,1.22,EXITO
106,4.30,1.17,EXITO
106,3.94,1.15,EXITO
106,2.54,1.18,EXITO
98,2.04,1.13,EXITO
105,2.50,1.24,EXITO
107,0.60,1.22,EXITO
111,3.07,0.97,EXITO
103,2.49,1.26,EXITO
99,3.09,0.99,EXITO
108,0.58,1.21,EXITO
98,2.88,1.05,EXITO
107,1.99,1.21,EXITO
99,2.23,1.16,EXITO
104,4.08,1.21,EXITO
99,2.50,0.96,EXITO
104,2.00,1.13,EXITO
109,6.00,1.15,EXITO
107,3.18,1.14,EXITO
106,2.68,1.02,EXITO
105,0.23,1.03,EXITO
93,2.92,1.25,EXITO
100,2.06,1.13,EXITO
109,2.84,1.01,EXITO
108,0.85,1.05,EXITO
103,5.07,1.17,EXITO
112,3.91,1.25,EXITO
105,2.15,1.12,EXITO
100,3.93,1.03,EXITO
107,1.84,1.15,EXITO
105,2.54,1.22,EXITO
99,4.03,1.24,EXITO
100,2.64,1.13,EXITO
101,0.60,1.23,EXITO
106,2.25,1.15,EXITO
104,1.47,1.05,EXITO
101,1.86,1.20,EXITO
108,4.47,1.12,EXITO
110,1.98,1.18,EXITO
113,2.14,1.14,EXITO
106,1.39,1.06,EXITO
101,1.28,1.08,EXITO
94,3.41,1.20,EXITO
110,4.22,1.05,EXITO
107,0.25,1.04,EXITO
106,2.48,1.04,EXITO
109,3.25,1.11,EXITO
105,1.68,1.12,EXITO
107,0.34,1.06,EXITO
111,2.40,1.27,EXITO
107,2.88,1.28,EXITO
111,1.44,1.04,EXITO
108,1.66,1.12,EXITO
108,3.93,1.18,EXITO
109,2.93,1.20,EXITO
106,1.46,1.01,EXITO
112,0.47,1.13,EXITO
100,3.83,1.23,EXITO
102,2.28,1.26,EXITO
114,2.55,1.08,EXITO
109,0.36,1.09,EXITO
95,2.54,1.21,EXITO
113,0.53,1.16,EXITO
108,2.07,1.21,EXITO
101,0.62,1.21,EXITO
112,1.53,1.08,EXITO
110,1.63,1.07,EXITO
110,3.51,1.24,EXITO
108,2.43,1.24,EXITO
109,2.25,1.19,EXITO
115,2.10,1.20,EXITO
107,2.41,1.18,EXITO
96,2.01,1.15,EXITO
114,1.79,0.98,EXITO
109,2.01,0.99,EXITO
103,2.86,1.05,EXITO
111,1.59,1.09,EXITO
111,1.77,1.05,EXITO
113,2.26,1.15,EXITO
97,1.95,1.15,EXITO
115,1.97,1.19,EXITO
104,1.84,1.11,EXITO
110,4.87,1.22,EXITO
102,4.43,1.06,EXITO
116,2.92,1.26,EXITO
110,2.36,1.15,EXITO
109,4.02,1.04,EXITO
108,3.82,1.01,EXITO
112,2.71,1.16,EXITO
114,2.79,1.16,EXITO
105,1.46,1.03,EXITO
110,4.44,1.01,EXITO
111,2.05,1.15,EXITO
112,4.27,1.09,EXITO
113,1.60,1.02,EXITO
103,1.64,1.10,EXITO
109,1.74,1.12,EXITO
98,3.87,1.13,EXITO
106,1.89,1.06,EXITO
116,3.81,1.10,EXITO
103,3.21,1.12,EXITO
115,2.20,1.16,EXITO
111,3.54,1.20,EXITO
103,2.82,1.03,EXITO
110,2.94,0.98,EXITO
117,3.60,1.21,EXITO
111,0.56,1.21,EXITO
110,2.09,1.04,EXITO
112,0.59,1.21,EXITO
117,1.77,1.11,EXITO
114,2.56,1.28,EXITO
104,1.72,1.08,EXITO
111,4.21,1.19,EXITO
118,1.88,1.15,EXITO
113,3.17,1.12,EXITO
104,3.06,1.02,EXITO
104,2.49,1.04,EXITO
116,2.51,1.05,EXITO
112,3.86,1.16,EXITO
107,3.13,1.12,EXITO
115,1.30,0.99,EXITO
113,0.56,1.19,EXITO
112,3.76,1.21,EXITO
113,2.28,1.15,EXITO
112,2.20,1.20,EXITO
105,1.99,1.12,EXITO
113,0.60,1.20,EXITO
99,5.06,1.13,EXITO
105,2.74,1.17,EXITO
119,3.04,1.09,EXITO
111,3.86,1.17,EXITO
100,0.66,1.22,EXITO
114,1.42,1.05,EXITO
117,3.27,1.09,EXITO
114,3.88,1.11,EXITO
101,0.45,1.15,EXITO
114,1.66,1.04,EXITO
106,1.34,0.98,EXITO
116,3.29,1.10,EXITO
114,3.46,1.17,EXITO
115,0.60,1.24,EXITO
106,2.77,1.21,EXITO
113,3.35,1.12,EXITO
102,1.55,1.04,EXITO
115,2.41,1.26,EXITO
117,1.53,1.07,EXITO
115,1.63,1.11,EXITO
120,3.66,1.07,EXITO
116,2.03,1.21,EXITO
112,3.68,1.17,EXITO
115,3.14,1.11,EXITO
107,2.16,1.23,EXITO
118,4.26,1.13,EXITO
114,2.35,1.19,EXITO
107,4.09,1.12,EXITO
108,7.90,0.85,EXITO
118,9.29,0.86,EXITO
121,1.87,1.12,EXITO
113,1.85,1.11,EXITO
116,3.04,1.26,EXITO
119,0.24,1.02,EXITO
117,2.25,1.19,EXITO
118,3.46,1.06,EXITO
116,3.12,1.16,EXITO
117,0.60,1.19,EXITO
108,1.22,1.04,EXITO
108,2.66,1.11,EXITO
103,4.53,1.17,EXITO
122,1.57,1.06,EXITO
119,1.04,1.04,EXITO
114,1.92,1.07,EXITO
119,2.98,1.06,EXITO
123,0.34,1.04,EXITO
115,0.28,1.04,EXITO
109,2.84,1.20,EXITO
120,2.48,1.25,EXITO
115,3.81,1.15,EXITO
109,1.63,1.07,EXITO
116,4.64,1.03,EXITO
118,2.78,1.18,EXITO
120,1.55,1.05,EXITO
118,2.86,1.22,EXITO
120,1.72,1.12,EXITO
110,1.50,1.10,EXITO
124,2.16,1.24,EXITO
116,1.36,1.04,EXITO
116,1.96,1.10,EXITO
117,3.82,1.17,EXITO
106,4.32,1.00,EXITO
110,1.62,1.04,EXITO
121,2.08,1.05,EXITO
117,0.43,1.09,EXITO
119,2.38,1.13,EXITO
121,2.11,1.12,EXITO
122,1.35,1.00,EXITO
117,3.49,1.20,EXITO
109,5.86,1.10,EXITO
111,2.53,1.21,EXITO
121,3.26,0.96,EXITO
117,2.43,1.13,EXITO
118,2.29,1.27,EXITO
119,3.25,1.04,EXITO
107,2.86,1.23,EXITO
118,1.28,0.99,EXITO
120,2.88,1.24,EXITO
112,1.76,1.16,EXITO
118,2.14,1.07,EXITO
118,4.09,1.21,EXITO
108,1.94,1.11,EXITO
110,2.91,1.21,EXITO
122,2.93,1.15,EXITO
119,2.88,1.25,EXITO
123,3.63,1.12,EXITO
119,0.79,1.31,EXITO
122,4.12,1.16,EXITO
121,1.81,1.12,EXITO
120,3.83,1.09,EXITO
122,0.45,1.11,EXITO
105,0.46,1.12,EXITO
120,1.57,1.02,EXITO
120,1.68,1.05,EXITO
119,3.18,1.14,EXITO
109,2.50,1.14,EXITO
121,0.26,1.02,EXITO
121,1.40,1.04,EXITO
113,3.96,1.19,EXITO
111,2.90,1.22,EXITO
124,2.83,1.06,EXITO
123,3.03,1.09,EXITO
119,4.64,1.04,EXITO
123,3.12,1.20,EXITO
120,1.50,1.08,EXITO
123,2.50,1.25,EXITO
121,2.77,1.05,EXITO
106,2.94,1.25,EXITO
125,1.66,1.08,EXITO
110,2.45,1.20,EXITO
124,2.14,1.14,EXITO
122,2.65,1.15,EXITO
107,0.53,1.18,EXITO
121,1.46,1.09,EXITO
120,2.24,1.19,EXITO
112,1.44,1.03,EXITO
122,3.46,1.17,EXITO
124,2.85,1.27,EXITO
108,1.47,1.07,EXITO
111,2.04,1.14,EXITO
121,1.50,0.99,EXITO
126,2.28,1.25,EXITO
122,2.80,1.02,EXITO
126,3.48,1.08,EXITO
113,1.53,1.04,EXITO
112,4.96,1.15,EXITO
125,1.56,1.07,EXITO
122,2.87,1.01,EXITO
125,3.21,1.11,EXITO
112,1.56,1.04,EXITO
123,3.49,1.10,EXITO
123,2.95,1.21,EXITO
127,1.96,1.11,EXITO
113,1.38,1.16,EXITO
127,1.75,1.13,EXITO
123,2.15,1.07,EXITO
114,2.08,1.17,EXITO
109,3.12,0.97,EXITO
126,1.51,1.07,EXITO
123,1.78,1.14,EXITO
126,2.06,1.17,EXITO
122,3.16,1.23,EXITO
